2396,During a tornado the safest place to be is underground,A tornado is a tube-shaped formation of air that spins very quickly,4,30,tornado,n,null,Un tornado es una formacion de aire en forma de tubo que gira muy rapidamente.
2397,Thousands of people lost electricity after a typhoon hit Australia,A typhoon is a large tropical storm that moves in circles,4,30,typhoon,n,null,Un tifon es una gran tormenta tropical que se mueve en circulos
2398,The baby wailed because it was hungry,To wail is to show sadness by crying loudly,4,30,wail,v,null,Llorar es mostrar tristeza llorando en voz alta
2399,She bought some new clothes to expand her wardrobe,"A wardrobe is the collection of all of a person""s clothing",4,30,wardrobe,n,null,Un guardarropa es la coleccion de toda la ropa de una persona
2400,The coach allotted each team five minutes to prepare a strategy,To allot something means to give it to someone,5,1,allot,v,null,Asignar algo significa darselo a alguien.
2401,The boy was appalled when he saw the accident,To appall means to horrify shock or disgust someone,5,1,appall,v,null,Horrorizar significa horrorizar conmocionar o disgustar a alguien.
2402,The pirates kept their jewelry in a cache hidden in a cave,A cache is a hiding place for valuable things,5,1,cache,n,null,Un cache es un escondite para cosas valiosas
2403,The Internet allows consumers to shop at their own convenience,Convenience is a state of being able to do something with little effort,5,1,convenience,n,null,La conveniencia es un estado de ser capaz de hacer algo con poco esfuerzo.
2404,"There is a dearth of money in my bank account I can""t afford a new car",A dearth is an amount or supply which is not large enough,5,1,dearth,n,null,Una escasez es una cantidad o suministro que no es lo suficientemente grande
2405,She made a deliberate effort to save money each month,If a thing you do is deliberate you intend to do it,5,1,deliberate,adj,null,Si algo que haces es deliberado tienes la intencion de hacerlo
2406,The tornado created a dire situation for the small town,When something is dire it is terrible and very serious,5,1,dire,adj,null,Cuando algo es grave es terrible y muy serio
2407,A few seconds must elapse before you can take another picture,To elapse means to pass as in seconds minutes or hours,5,1,elapse,v,null,Transcurrir significa pasar como en segundos minutos u horas
2408,The caring nurse had empathy for her patients,"Empathy is sharing or understanding another person""s feelings",5,1,empathy,n,null,La empatia es compartir o comprender los sentimientos de otra persona.
2409,The girl had fanciful ideas about doing well in school without studying,When something is fanciful it is unusual or unrealistic,5,1,fanciful,adj,null,Cuando algo es fantasioso es inusual o poco realista.
2410,Lawrence always gripes when he has to do chores,To gripe means to complain constantly,5,1,gripe,v,null,Quejarse significa quejarse constantemente
2411,The climber faced the grueling task of reaching the top of the steep mountain,When something is grueling it is very hard to do,5,1,grueling,adj,null,Cuando algo es agotador es muy dificil de hacer
2412,The man had the mundane chore of raking thousands of leaves into piles,When something is mundane it is boring common or ordinary,5,1,mundane,adj,null,Cuando algo es mundano es aburrido comun u ordinario
2413,My brother likes chocolate ice cream but I always opt for vanilla,To opt is to make a choice especially when deciding in favor of something,5,1,opt,v,null,Optar es hacer una eleccion especialmente cuando se decide a favor de algo.
2414,"Tommy was feeling outrage when his parents said he couldn""t go to the dance",Outrage is a very strong emotion of anger or shock,5,1,outrage,n,null,La indignacion es una emocion muy fuerte de ira o conmocion.
2415,The poor man had a paltry sum of money,When an amount of something is paltry it is very small,5,1,paltry,adj,null,Cuando una cantidad de algo es insignificante es muy pequeña.
2416,I quickly rectified the spelling mistakes that I had on my essay,To rectify something means to correct it,5,1,rectify,v,null,Rectificar algo significa corregirlo
2417,After his boat sunk Matt was resourceful enough to build a raft,When someone is resourceful they are good at dealing with hard situations,5,1,resourceful,adj,null,Cuando alguien tiene recursos es bueno para lidiar con situaciones dificiles.
2418,Without the proper sustenance the man will starve,Sustenance is food and water needed to keep a person animal or plant alive,5,1,sustenance,n,null,El sustento son los alimentos y el agua necesarios para mantener viva a una persona animal o planta.
2419,His job involved a lot of tedious typing filing and organizing,When something is tedious it is long frustrating and boring,5,1,tedious,adj,null,Cuando algo es tedioso es frustrante y aburrido durante mucho tiempo.
2420,When the monk returned to the abbey he went immediately to his bedroom,An abbey is a house or group of houses where monks or nuns live,5,2,abbey,n,null,Una abadia es una casa o grupo de casas donde viven monjes o monjas.
2421,Cakes cookies and candy were so abundant that the child was very happy,If something is abundant then it is available in large quantities,5,2,abundant,adj,null,Si algo es abundante entonces esta disponible en grandes cantidades.
2422,"She can listen to her brother""s conversations because her room adjoins his",To adjoin something means to be next to or attached to something else,5,2,adjoin,v,null,Adjuntar a algo significa estar al lado o adjunto a otra cosa.
2423,There was an ample supply of oats to feed the horses,If something is ample then it is enough or more than enough,5,2,ample,adj,null,Si algo es suficiente entonces es suficiente o mas que suficiente.
2424,Not many plants grow in the arid desert,If a place is arid then it is hot and dry and gets very little or no rain,5,2,arid,adj,null,Si un lugar es arido entonces es calido y seco y llueve muy poco o nada.
2425,The large cathedral is full of people on Sunday mornings,A cathedral is an important and often large and beautifully built church,5,2,cathedral,n,null,Una catedral es una iglesia importante y a menudo grande y bellamente construida.
2426,Because the child was bad she was deprived of her dessert after dinner,To deprive someone of something means to not let them have it,5,2,deprive,v,null,Privar a alguien de algo significa no dejar que lo tenga
2427,After three months of drought the vegetation and trees started dying,A drought is a long period of time in which little or no rain falls,5,2,drought,n,null,Una sequia es un largo periodo de tiempo en el que cae poca o ninguna lluvia
2428,Only people who bought tickets were eligible to win a prize,If someone is eligible then they are permitted to do or have something,5,2,eligible,adj,null,Si alguien es elegible entonces se le permite hacer o tener algo
2429,In her religion they fast for five days and then have a big feast,To fast means to go without food or drink for a period of time,5,2,fast,v,null,Ayunar significa no comer ni beber durante un periodo de tiempo.
2430,He grumbled about having to work late on Friday,To grumble means to complain,5,2,grumble,v,null,Quejarse significa quejarse
